3077	276.955329570000	28294099.4000000
3125	281.275244860000	28293629.3000000
3173	285.595187570000	28293137.3000000
3202	288.205683290000	28292853.5000000
3221	289.915146570000	28292638.6000000
3269	294.235082290000	28292128.3000000
3298	296.845061140000	28291805.5000000
3317	298.555200430000	28291597.5000000
3346	301.165405290000	28291277.2000000
3394	305.484947140000	28290695.2000000
3413	307.195114000000	28290476.1000000
3434	309.084962860000	28290209.2000000
3442	309.804875860000	28290120.5000000
3461	311.514923140000	28289875.3000000
3468	312.144982570000	28289776.2000000
3482	313.404913710000	28289601.3000000
3490	314.124825290000	28289508.5000000
3530	317.724870000000	28288975.6000000
3538	318.444769710000	28288875.3000000
3557	320.154780140000	28288631.9000000
3578	322.044742290000	28288345.3000000
3586	322.764741140000	28288229.8000000
3626	326.364695140000	28287675.3000000
3634	327.084763000000	28287563.6000000
3674	330.684655430000	28286986.2000000
3682	331.404659860000	28286894.2000000
3722	335.004620290000	28286304.3000000
3730	335.724642290000	28286194.5000000
3770	339.324589140000	28285582.1000000
3778	340.044580290000	28285465.9000000
3818	343.644531290000	28284824.7000000
3826	344.364536710000	28284705.5000000
3866	347.964641860000	28284077.9000000
3874	348.684490570000	28283951.5000000
3886	349.764493430000	28283739.6000000
3914	352.284482290000	28283310.2000000
3922	353.004470570000	28283173.5000000
3962	356.604434000000	28282523.8000000
3970	357.324423430000	28282377.5000000
4010	360.924397140000	28281697.9000000
4018	361.644398710000	28281547.2000000
4058	365.244378860000	28280874.7000000
4066	365.964374860000	28280724.6000000
4106	369.564337000000	28280019.7000000
4114	370.284341430000	28279871.1000000
4154	373.883924140000	28279139.9000000
4162	374.604325290000	28279007
4166	374.964633000000	28278927.6000000
4186	376.764482290000	28278585.8000000
4189	377.034419140000	28278500.5000000
4202	378.204296290000	28278284.5000000
4210	378.924300140000	28278131
4214	379.284787000000	28278068
4234	381.084326290000	28277677
4237	381.354299430000	28277630.9000000
4250	382.524273860000	28277382.2000000
4253	382.794382140000	28277323.5000000
4258	383.244291860000	28277256
4262	383.604305860000	28277150.5000000
4282	385.404801430000	28276807.3000000
4285	385.674277710000	28276728.1000000
4298	386.844261710000	28276487.8000000
4306	387.564501430000	28276364.9000000
4310	387.924432000000	28276241.9000000
4330	389.724584140000	28275894.7000000
4333	389.994247570000	28275821
4346	391.164240290000	28275585.2000000
4352	391.704335000000	28275452.6000000
4354	391.884331570000	28275448.3000000
4358	392.244272570000	28275355.7000000
4381	394.314242570000	28274903.6000000
4394	395.484233570000	28274658.7000000
4400	396.024267140000	28274560.6000000
4429	398.634227710000	28273989.1000000
4442	399.804229570000	28273746
4448	400.344245710000	28273618.6000000
4477	402.954224140000	28273059.6000000
4490	404.124212290000	28272811.3000000
4496	404.664683140000	28272701.8000000
4510	405.924376140000	28272425
4522	407.004276570000	28272204.7000000
4525	407.274215430000	28272125.4000000
4538	408.444213290000	28271870.2000000
4541	408.714240140000	28271824.5000000
4544	408.984250000000	28271758
4558	410.244340860000	28271488.1000000
4570	411.324216860000	28271243.4000000
4573	411.594214000000	28271193
4586	412.764214710000	28270939.9000000
4589	413.034224710000	28270870.6000000
4592	413.304271430000	28270798.1000000
4594	413.484555710000	28270797.5000000
4606	414.564380430000	28270560.1000000
4618	415.644227140000	28270324.3000000
4621	415.914226290000	28270259.8000000
4634	417.084213290000	28270007.4000000
4637	417.354215860000	28269946.2000000
4666	419.964220140000	28269388.4000000
4669	420.234220570000	28269319.7000000
4682	421.404212290000	28269077.6000000
4685	421.674250570000	28269006.3000000
4714	424.284219570000	28268449.7000000
4717	424.554538860000	28268401.8000000
4730	425.724222710000	28268145.3000000
4762	428.604231710000	28267519
4778	430.044238000000	28267218.6000000
4784	430.584303710000	28267111.2000000
4810	432.924235860000	28266600.7000000
4826	434.364242860000	28266299.6000000
4829	434.634504430000	28266247.8000000
4832	434.904283140000	28266182.9000000
4846	436.164357290000	28265917
4858	437.244248000000	28265683.9000000
4874	438.684258000000	28265385.1000000
4877	438.954302290000	28265326
4880	439.224315000000	28265266.1000000
4894	440.484294000000	28265017.2000000
4906	441.564272430000	28264782.1000000
4922	443.004275140000	28264488.5000000
4925	443.274277430000	28264419.1000000
4928	443.544289290000	28264362.3000000
4942	444.804284710000	28264094.4000000
4954	445.884291000000	28263897
4970	447.324286430000	28263589.7000000
4973	447.594298140000	28263537.7000000
4976	447.864311570000	28263484.3000000
4990	449.124326000000	28263223.4000000
5002	450.204528710000	28263007
5018	451.644320570000	28262716.2000000
5021	451.914318000000	28262660
5024	452.184323290000	28262608.9000000
5038	453.444480290000	28262342.6000000
5050	454.524522570000	28262158.2000000
5066	455.964335710000	28261860
5069	456.234331430000	28261785.1000000
5072	456.504345430000	28261735
5086	457.764345000000	28261489.9000000
5114	460.284363290000	28260995.6000000
5117	460.554355430000	28260944.5000000
5120	460.824370710000	28260888.7000000
5162	464.604380430000	28260165.9000000
5165	464.874387430000	28260106.1000000
5168	465.144388570000	28260053.9000000
5210	468.924415860000	28259344.3000000
5213	469.194403570000	28259293.2000000
5216	469.464419430000	28259251.1000000
5230	470.724562290000	28259010.8000000
5258	473.244456290000	28258544.9000000
5261	473.514446710000	28258494.2000000
5264	473.784478000000	28258440.1000000
5278	475.044465570000	28258205
5306	477.564504860000	28257755.6000000
5309	477.834483140000	28257702.3000000
5312	478.104497430000	28257670.8000000
5326	479.364497430000	28257431.8000000
5354	481.884538860000	28256985.5000000
5357	482.154525860000	28256943
5360	482.424530430000	28256885.3000000
5374	483.684535140000	28256688.6000000
5402	486.204735430000	28256252.9000000
5405	486.474593430000	28256195.4000000
5408	486.744658000000	28256157.5000000
5422	488.004569570000	28255944.2000000
5450	490.524863140000	28255533.8000000
5453	490.794718710000	28255482
5456	491.064629710000	28255449.1000000
5470	492.324604000000	28255222.6000000
5498	494.844672710000	28254819.5000000
5504	495.384662000000	28254724.3000000
5518	496.644645430000	28254525.6000000
5546	499.164754000000	28254134.6000000
5552	499.704762570000	28254029.4000000
5566	500.964690000000	28253843.9000000
5572	501.504883140000	28253763
5614	505.284738430000	28253185.3000000
5620	505.825525140000	28253107.4000000
5662	509.604788430000	28252558.8000000
5680	511.224846290000	28252332.6000000
5690	512.124893710000	28252171.8000000
5710	513.924839570000	28251931.8000000
5728	515.544859860000	28251706.7000000
5744	516.985130570000	28251489.4000000
5758	518.244891140000	28251331.3000000
5776	519.864912710000	28251119.6000000
5806	522.564174860000	28250800.1000000
5812	523.104987290000	28250670.9000000
5824	524.184958710000	28250540.5000000
5840	525.625387860000	28250337.4000000
5854	526.885000140000	28250186.6000000
5860	527.425189000000	28250124.4000000
5872	528.505010860000	28249984.1000000
5902	531.205080860000	28249642.2000000
5908	531.745134290000	28249590.4000000
5920	532.825076000000	28249452.3000000
5950	535.525205290000	28249127.1000000
5956	536.065159140000	28249060
5968	537.145128710000	28248930.3000000
5998	539.845526140000	28248584.6000000
6004	540.385242430000	28248541.8000000
6016	541.465184430000	28248435.3000000
6046	544.165514140000	28248119.2000000
6052	544.705368430000	28248067.7000000
6064	545.785245710000	28247953.4000000
6092	548.305311570000	28247685
6100	549.025327140000	28247613.6000000
6112	550.105312290000	28247493.5000000
6140	552.625369430000	28247221
6148	553.345414570000	28247143.4000000
6160	554.425371000000	28247042
6188	556.945428140000	28246796
6196	557.665613000000	28246696.1000000
6208	558.745439860000	28246614.4000000
6236	561.266032140000	28246338.6000000
6256	563.064858860000	28246200.1000000
6284	565.585628430000	28245961.9000000
6304	567.385578860000	28245795.6000000
6332	569.904892860000	28245586
6340	570.626146570000	28245512.4000000
6352	571.705635710000	28245413.2000000
6380	574.225682140000	28245189
6388	574.946071000000	28245120
6400	576.025708860000	28245039.4000000
6416	577.465904570000	28244896.4000000
6428	578.545742860000	28244836.8000000
6448	580.345778430000	28244671.2000000
6476	582.865814570000	28244483.2000000
6496	584.665870860000	28244349.4000000
6524	587.185893710000	28244139.3000000
6544	588.986016290000	28244006.9000000
6572	591.505965710000	28243818.8000000
6592	593.306066140000	28243672.8000000
6620	595.826032570000	28243513.5000000
6656	599.066392140000	28243259.6000000
6668	600.146105570000	28243210.2000000
6688	601.946329570000	28243085.9000000
6704	603.386218570000	28242992.9000000
6716	604.466169570000	28242919.3000000
6764	608.786253000000	28242648
6812	613.106323710000	28242378.1000000
6860	617.426405140000	28242116.3000000
6908	621.746484710000	28241865.8000000
6956	626.066555570000	28241632.6000000
6979	628.136916860000	28241520
7004	630.386639290000	28241397.6000000
7027	632.456693430000	28241292.4000000
7052	634.706710000000	28241175.2000000
7075	636.776841430000	28241088.1000000
7100	639.026798570000	28240966.8000000
7123	641.096990430000	28240874.5000000
7148	643.346882430000	28240765.8000000
7171	645.416950290000	28240652.4000000
7196	647.666950570000	28240567.5000000
7219	649.736997570000	28240481.8000000
7244	651.987038860000	28240376.9000000
7267	654.057114140000	28240292.9000000
7292	656.307117710000	28240191.5000000
7315	658.377203000000	28240108.2000000
7340	660.627190290000	28240026.6000000
7363	662.697239290000	28239943.5000000
7388	664.947275710000	28239844.5000000
7411	667.017319710000	28239770.9000000
7436	669.267378570000	28239698.1000000
7459	671.337404140000	28239613.3000000
7484	673.587446290000	28239539.4000000
7507	675.657490710000	28239460.3000000
7532	677.907541570000	28239397.5000000
7555	679.977690430000	28239303.3000000
7603	684.297662860000	28239157.7000000
7628	686.547717570000	28239104.3000000
7651	688.617732860000	28239027.3000000
7676	690.867752430000	28238966.6000000
7699	692.937821430000	28238900.6000000
7724	695.188046710000	28238836.3000000
7747	697.257899000000	28238773.5000000
7772	699.507964430000	28238699.9000000
7795	701.577991430000	28238648.5000000
7820	703.828060140000	28238587.2000000
7843	705.898075430000	28238537
7891	710.218173570000	28238408.1000000
7987	718.858341570000	28238191.2000000
8035	723.178422290000	28238107
8083	727.498518860000	28238009.3000000
8131	731.818602290000	28237909.9000000
8179	736.138683430000	28237820.4000000
8227	740.458778000000	28237736.1000000
8275	744.778960430000	28237638.8000000
8323	749.098947140000	28237578
8419	757.739469570000	28237415.5000000
6497	584.760038000000	28305379.9000000
6641	597.719254860000	28305236.2000000
6689	602.039180860000	28305189
6737	606.359078000000	28305120.6000000
6763	608.699175430000	28305095.3000000
6785	610.678978430000	28305085.3000000
6811	613.018959290000	28305053
6833	614.998921000000	28305014.5000000
6859	617.338849710000	28304992.3000000
6881	619.318812860000	28304960.2000000
6907	621.658733140000	28304942.5000000
6929	623.638727140000	28304893.5000000
6955	625.978677430000	28304864.8000000
6977	627.958616430000	28304827.3000000
7003	630.298591710000	28304796.7000000
7025	632.278605140000	28304781.5000000
7051	634.618490710000	28304716.9000000
7073	636.598422290000	28304705.4000000
7099	638.938444710000	28304656.4000000
7147	643.258662000000	28304584.5000000
7169	645.238270570000	28304545.6000000
7195	647.578262000000	28304485.8000000
7217	649.558216290000	28304473.3000000
7243	651.898132000000	28304417.5000000
7265	653.878097140000	28304385.1000000
7291	656.218029860000	28304331.6000000
7313	658.197997860000	28304285
7339	660.537935290000	28304246.3000000
7361	662.517897000000	28304211.3000000
7387	664.857848570000	28304157.5000000
7409	666.837807430000	28304082.8000000
7435	669.177761710000	28304066.9000000
7457	671.157750140000	28304011
7483	673.497716000000	28303969.8000000
7531	677.817596570000	28303852.6000000
7553	679.797878860000	28303809.7000000
7579	682.137509570000	28303745.8000000
7601	684.117520710000	28303684.9000000
7627	686.457410860000	28303627.4000000
7649	688.437400140000	28303549.3000000
7675	690.777306860000	28303510.7000000
7697	692.757292000000	28303436
7723	695.097227570000	28303383.7000000
7745	697.077340430000	28303341.4000000
8287	745.856343140000	28301493
8309	747.836271710000	28301381.9000000
8335	750.176303140000	28301229.5000000
8357	752.156166000000	28301136.7000000
8405	756.476119430000	28300936.4000000
8453	760.796175290000	28300699
8501	765.115911000000	28300443.5000000
8549	769.435993570000	28300184.9000000
8597	773.755741860000	28299904.3000000
8623	776.096460290000	28299767.7000000
8626	776.366267290000	28299724
8645	778.075685710000	28299645.3000000
8671	780.415917570000	28299490.5000000
8674	780.685642430000	28299441.4000000
8693	782.395683570000	28299342
8741	786.715648710000	28299035.4000000
8789	791.035490140000	28298709.4000000
8818	793.645773570000	28298523.6000000
8837	795.355390430000	28298369.8000000
8885	799.675302290000	28298042.4000000
8914	802.285416000000	28297800.1000000
8933	803.995216710000	28297659.1000000
8962	806.605275570000	28297458.3000000
8981	808.315162860000	28297301.6000000
9029	812.635077290000	28296899.6000000
9077	816.955007140000	28296483.3000000
9125	821.274940430000	28296050.5000000
9154	823.884977570000	28295789.6000000
9173	825.594858860000	28295600.3000000
9202	828.205416710000	28295322.2000000
9221	829.914804140000	28295124.9000000
9240	831.624877570000	28294947.5000000
9250	832.524982710000	28294853.8000000
9269	834.234737000000	28294639.2000000
9288	835.944713000000	28294459.5000000
9298	836.844872710000	28294334.6000000
9317	838.554679570000	28294137.2000000
9346	841.165099000000	28293829.7000000
9365	842.874611570000	28293597
9384	844.584902860000	28293363.8000000
9391	845.214728140000	28293313.6000000
9394	845.484599140000	28293263.7000000
9413	847.194542140000	28293044.1000000
9432	848.904661000000	28292795.5000000
9442	849.804528430000	28292699.1000000
9461	851.514486290000	28292466
9480	853.224730570000	28292248.9000000
9487	853.854512000000	28292141.2000000
9490	854.124463430000	28292114.8000000
9509	855.834438000000	28291864.4000000
9528	857.544555860000	28291607.7000000
9538	858.444411570000	28291490.5000000
9557	860.154382290000	28291236.8000000
9586	862.764352570000	28290845.6000000
9605	864.474340860000	28290585.6000000
9626	866.364415430000	28290260.8000000
9634	867.084294430000	28290182.5000000
9653	868.794284430000	28289917.6000000
9660	869.424472570000	28289833.2000000
9672	870.504363710000	28289627.7000000
9674	870.684312000000	28289605.4000000
9682	871.404243000000	28289493.6000000
9701	873.114235860000	28289205.9000000
9708	873.744241860000	28289099.7000000
9720	874.824235290000	28288904
9722	875.004207430000	28288889.1000000
9730	875.724193000000	28288773.6000000
9749	877.434241430000	28288482.3000000
9756	878.065025570000	28288406.7000000
9768	879.144194860000	28288166.4000000
9770	879.324169140000	28288161.2000000
9778	880.044145140000	28288034.9000000
9797	881.754272710000	28287727.6000000
9804	882.384369430000	28287608
9816	883.464836000000	28287430.9000000
9818	883.644118710000	28287395
9826	884.364109140000	28287272.5000000
9866	887.964093430000	28286600.6000000
9874	888.684060140000	28286481.8000000
9912	892.104057430000	28285826.6000000
9914	892.284119290000	28285802.3000000
9922	893.004021430000	28285657.4000000
9948	895.344032140000	28285224
9960	896.424144570000	28285000
9962	896.603996570000	28284951.7000000
9970	897.323978140000	28284812.7000000
9982	898.404649000000	28284597.7000000
9996	899.664328710000	28284340.7000000
10008	900.743987140000	28284127.6000000
10010	900.923975710000	28284096.6000000
10018	901.643939860000	28283949.9000000
10056	905.063986140000	28283238.4000000
10058	905.243935570000	28283201.2000000
10066	905.963911290000	28283054.3000000
10104	909.383896290000	28282332.8000000
10106	909.563918570000	28282296
10114	910.283882430000	28282139.1000000
10118	910.644710290000	28282062.4000000
10152	913.704046860000	28281394.4000000
10154	913.883861000000	28281363
10162	914.603855140000	28281204.3000000
10202	918.203832570000	28280399.9000000
10210	918.923825000000	28280244.4000000
10214	919.283846710000	28280150.2000000
10250	922.523813570000	28279428.1000000
10258	923.243801430000	28279266.1000000
10262	923.603939430000	28279180.3000000
10298	926.843780430000	28278441.1000000
10304	927.383807140000	28278312.5000000
10306	927.563776860000	28278261.9000000
10310	927.923809000000	28278191.3000000
10318	928.644007570000	28278021.5000000
10344	930.983829710000	28277496.4000000
10346	931.163763430000	28277423.8000000
10352	931.703786140000	28277293.3000000
10354	931.883761570000	28277251.2000000
10358	932.243360860000	28277183.3000000
10366	932.963754000000	28277004.8000000
10392	935.304301570000	28276468.1000000
10394	935.483747860000	28276401.3000000
10400	936.023779860000	28276282.7000000
10402	936.203747430000	28276229.6000000
10406	936.564286140000	28276154
10429	938.634169570000	28275658.5000000
10440	939.623753290000	28275396.5000000
10442	939.802269710000	28275338.5000000
10448	940.343770570000	28275231.8000000
10450	940.523806430000	28275198.8000000
10454	940.884112860000	28275083.8000000
10477	942.953843570000	28274604.1000000
10488	943.943869140000	28274375.2000000
10490	944.123725710000	28274319
10496	944.664156710000	28274175.3000000
10502	945.203790430000	28274038
10525	947.273871430000	28273545.4000000
10528	947.544473140000	28273455.8000000
10538	948.443714430000	28273258.9000000
10544	948.983892860000	28273134.8000000
10550	949.523825140000	28273003.8000000
10558	950.244018710000	28272801.1000000
10573	951.593791570000	28272503.5000000
10576	951.863849860000	28272424.3000000
10586	952.763706570000	28272203.9000000
10592	953.303923290000	28272091.1000000
10594	953.483739710000	28272011.1000000
10598	953.843744430000	28271931.2000000
10606	954.563741860000	28271746.7000000
10621	955.914277430000	28271450
10634	957.083707000000	28271139.7000000
10637	957.354158140000	28271076.6000000
10640	957.623725570000	28271006.4000000
10642	957.803744570000	28270958.9000000
10646	958.163731290000	28270869.7000000
10654	958.883750570000	28270696.6000000
10669	960.233764140000	28270377.3000000
10682	961.403708000000	28270068
10688	961.943717710000	28269939.3000000
10690	962.123735430000	28269896.4000000
10694	962.483727290000	28269801.9000000
10702	963.204238290000	28269625.4000000
10717	964.554363710000	28269314.6000000
10730	965.723711860000	28269007.5000000
10736	966.263727430000	28268874.4000000
10738	966.443739140000	28268832.1000000
10742	966.803738000000	28268732.5000000
10778	970.043716140000	28267950.8000000
10784	970.583729570000	28267814.7000000
10790	971.124493290000	28267674.1000000
10826	974.363734140000	28266900.9000000
10832	974.903730860000	28266760.3000000
10838	975.443796290000	28266624.7000000
10874	978.683745140000	28265857.1000000
10880	979.223746000000	28265721.5000000
10886	979.763786140000	28265584.2000000
10894	980.483245000000	28265376.4000000
10922	983.003756140000	28264815.6000000
10925	983.274197000000	28264747.2000000
10928	983.543764430000	28264696.5000000
10934	984.083289570000	28264571.2000000
10942	984.803779860000	28264391.4000000
10970	987.323773860000	28263807
10973	987.594265290000	28263740.5000000
10976	987.863772860000	28263677.7000000
10982	988.403802000000	28263548.3000000
10990	989.123846860000	28263385.6000000
11018	991.643796000000	28262795.3000000
11021	991.913820000000	28262748.8000000
11024	992.183799710000	28262676.8000000
11030	992.723815430000	28262542.8000000
11038	993.443819430000	28262386.6000000
11066	995.963818290000	28261810.7000000
11069	996.233921710000	28261759.1000000
11072	996.503814140000	28261689.9000000
11074	996.684162570000	28261655.2000000
11078	997.043839140000	28261580.6000000
11086	997.763877860000	28261405.4000000
11114	1000.28384029000	28260848.3000000
11117	1000.55385886000	28260784.7000000
11120	1000.82384371000	28260728.5000000
11122	1001.00427829000	28260692.5000000
11126	1001.36386529000	28260607.4000000
11152	1003.70424357000	28260090.8000000
11162	1004.60386943000	28259896.9000000
11168	1005.14387286000	28259779
11174	1005.68389314000	28259658.6000000
11200	1008.02402957000	28259182.9000000
11210	1008.92391086000	28258975.3000000
11216	1009.46390557000	28258862.4000000
11222	1010.00393586000	28258745.5000000
11230	1010.72400857000	28258594.3000000
11248	1012.34398157000	28258244.9000000
11258	1013.24396929000	28258080
11264	1013.78394271000	28257961
11270	1014.32384000000	28257833.8000000
11278	1015.04395700000	28257702.2000000
11296	1016.66400214000	28257382.6000000
11306	1017.56399657000	28257185.4000000
11312	1018.10397243000	28257089.1000000
11318	1018.64434000000	28256991.4000000
11326	1019.36398971000	28256846.2000000
11332	1019.90423929000	28256745
11344	1020.98404171000	28256524.1000000
11354	1021.88408486000	28256345
11360	1022.42401671000	28256235.5000000
11374	1023.68402686000	28255997.7000000
11392	1025.30457586000	28255670.3000000
11402	1026.20418271000	28255490
11408	1026.74405386000	28255406.9000000
11422	1028.00407100000	28255175
11428	1028.54431029000	28255084.5000000
11447	1030.25412786000	28254731
11450	1030.52421757000	28254705.8000000
11456	1031.06409843000	28254620.1000000
11470	1032.32411757000	28254381.5000000
11476	1032.86416629000	28254281.5000000
11498	1034.84436657000	28253903.4000000
11504	1035.38413014000	28253835.3000000
11518	1036.64415686000	28253608.7000000
11524	1037.18419600000	28253512.4000000
11536	1038.26420743000	28253320
11546	1039.16447814000	28253195.7000000
11552	1039.70418729000	28253082.9000000
11566	1040.96421700000	28252864.7000000
11572	1041.50421500000	28252785.5000000
11584	1042.58423171000	28252604.7000000
11600	1044.02423471000	28252354.8000000
11614	1045.28426186000	28252161.2000000
11620	1045.82427671000	28252066
11632	1046.90386957000	28251901.1000000
11648	1048.34429900000	28251665.6000000
11662	1049.60430486000	28251453.6000000
11668	1050.14431629000	28251377.9000000
11680	1051.22431543000	28251216
11696	1052.66440571000	28250978.9000000
11716	1054.46435414000	28250717.4000000
11728	1055.54436043000	28250553
11744	1056.98439400000	28250344.5000000
11764	1058.78441614000	28250089.1000000
11776	1059.86442171000	28249925.9000000
11792	1061.30446186000	28249721.6000000
11812	1063.10447186000	28249456.7000000
11824	1064.18447900000	28249314
11840	1065.62453257000	28249121.2000000
11860	1067.42454143000	28248879.4000000
11872	1068.50453857000	28248737.3000000
11888	1069.94458500000	28248546.6000000
11900	1071.02474971000	28248410.9000000
11908	1071.74458814000	28248298.5000000
11920	1072.82459486000	28248172.5000000
11936	1074.26519314000	28247986.6000000
11939	1074.53468143000	28247964.4000000
11948	1075.34465129000	28247861.1000000
11956	1076.06466471000	28247752.9000000
11968	1077.14466000000	28247634.5000000
11987	1078.85471186000	28247444.5000000
11996	1079.66472514000	28247340.8000000
12004	1080.38471429000	28247247
12016	1081.46472086000	28247120.4000000
12035	1083.17530729000	28246907.5000000
12044	1083.98476586000	28246825.2000000
12052	1084.70478400000	28246744.1000000
12064	1085.78479829000	28246623.4000000
12092	1088.30485729000	28246355.6000000
12100	1089.02485700000	28246259.6000000
12112	1090.10487200000	28246130.4000000
12140	1092.62488986000	28245877.7000000
12148	1093.34491486000	28245809.3000000
12160	1094.42493586000	28245690.5000000
12176	1095.86530500000	28245555.3000000
12179	1096.13569029000	28245491.1000000
12188	1096.94495386000	28245439.7000000
12196	1097.66497771000	28245370.5000000
12208	1098.74500814000	28245247.6000000
12224	1100.18509500000	28245087.5000000
12236	1101.26501314000	28245013.6000000
12244	1101.98530000000	28244936.2000000
12256	1103.06510043000	28244842.7000000
12284	1105.58509014000	28244598.4000000
12292	1106.30538457000	28244544.7000000
12320	1108.82517171000	28244285.5000000
12332	1109.90516386000	28244211.9000000
